epoch,loss_g,loss_d,sensitivity,specificity,false_positive_rate,precision,dice_score,balanced_accuracy,smooth_dice_loss,mae,datetime
28,0.5545026063919067,-0.1281099170446396,0.5375556349754333,0.9854328632354736,0.014566452242434025,0.5434993505477905,0.5291658639907837,0.7614949345588684,0.4263926148414612,0.028982901945710182,2019-07-04 12:02:39.112239
29,0.5494778752326965,-0.1303126960992813,0.5458047389984131,0.9855424761772156,0.014457658864557743,0.5542902946472168,0.5370337963104248,0.7656733989715576,0.41916513442993164,0.028508326038718224,2019-07-04 12:05:31.032453
30,0.5508862733840942,-0.12880456447601318,0.5438403487205505,0.9853415489196777,0.014658816158771515,0.5459051728248596,0.5339358448982239,0.7645910978317261,0.4220814108848572,0.028828876093029976,2019-07-04 12:08:22.804386
31,0.5488544702529907,-0.12971246242523193,0.5471607446670532,0.9858216047286987,0.014178141951560974,0.5547508597373962,0.5391353368759155,0.7664914131164551,0.4191421866416931,0.028316590934991837,2019-07-04 12:11:14.729077
32,0.5526964664459229,-0.12956802546977997,0.5425204634666443,0.9855260252952576,0.01447359099984169,0.5467182397842407,0.5332453846931458,0.7640236616134644,0.42312854528427124,0.02866223454475403,2019-07-04 12:14:06.377593
33,0.5528427958488464,-0.12948285043239594,0.5436457991600037,0.9854699969291687,0.014530379325151443,0.5439134836196899,0.5323019027709961,0.764557421207428,0.4233596920967102,0.02868175134062767,2019-07-04 12:16:58.102587
34,0.5517832636833191,-0.1342892348766327,0.5484239459037781,0.9857654571533203,0.014235050417482853,0.5584897994995117,0.5405951738357544,0.7670941352844238,0.417493999004364,0.028365742415189743,2019-07-04 12:19:49.912421
35,0.5505305528640747,-0.13296842575073242,0.5456166863441467,0.9857695698738098,0.014230231754481792,0.5537397861480713,0.5370109677314758,0.765692949295044,0.4175620377063751,0.028385192155838013,2019-07-04 12:22:41.602961
36,0.5492951273918152,-0.13169866800308228,0.555199384689331,0.9858454465866089,0.01415451243519783,0.5589739084243774,0.5455284118652344,0.7705225944519043,0.41759616136550903,0.02803545817732811,2019-07-04 12:25:33.577116
37,0.5491138696670532,-0.13393406569957733,0.5541996955871582,0.986311137676239,0.013688666746020317,0.5693886280059814,0.5493176579475403,0.770255446434021,0.415179967880249,0.027630820870399475,2019-07-04 12:28:25.340820
38,0.541541576385498,-0.12972214818000793,0.5606929659843445,0.9859937429428101,0.01400612760335207,0.5634459257125854,0.5508908629417419,0.773343563079834,0.411819189786911,0.0275969747453928,2019-07-04 12:31:17.336998
39,0.5469554662704468,-0.13276822865009308,0.5594844222068787,0.9859197735786438,0.01408055704087019,0.5623339414596558,0.5507794618606567,0.7727018594741821,0.41418740153312683,0.02770365960896015,2019-07-04 12:34:09.329471
40,0.543045699596405,-0.1308923065662384,0.5633448958396912,0.9857497811317444,0.014250761829316616,0.5624236464500427,0.5518565773963928,0.7745469212532043,0.4121530055999756,0.027755053713917732,2019-07-04 12:37:01.284947
41,0.5395861864089966,-0.13062483072280884,0.5626341104507446,0.986484706401825,0.013514736667275429,0.5727706551551819,0.5566316843032837,0.7745599150657654,0.4089609682559967,0.027035994455218315,2019-07-04 12:39:53.138091
42,0.549428403377533,-0.1347067803144455,0.5542140007019043,0.9859799146652222,0.014020128175616264,0.5604839324951172,0.5464775562286377,0.7700971364974976,0.4147214889526367,0.027912843972444534,2019-07-04 12:42:44.991261
43,0.5405532121658325,-0.1312859207391739,0.5603281855583191,0.9858853220939636,0.014115050435066223,0.559944748878479,0.5508765578269958,0.7731070518493652,0.40926748514175415,0.02780800499022007,2019-07-04 12:45:36.672377
44,0.5430288314819336,-0.1351606398820877,0.5665103197097778,0.9862658977508545,0.013734372332692146,0.5697956085205078,0.5568608641624451,0.7763878107070923,0.4078682065010071,0.027192674577236176,2019-07-04 12:48:28.418933
45,0.5423347353935242,-0.13611383736133575,0.5668228268623352,0.9863582253456116,0.013642034493386745,0.573671817779541,0.5589766502380371,0.7765905857086182,0.40622058510780334,0.026986226439476013,2019-07-04 12:51:20.761260
46,0.5402668118476868,-0.13407547771930695,0.562548816204071,0.9864146113395691,0.013585739769041538,0.5713056325912476,0.5568473935127258,0.7744816541671753,0.40619128942489624,0.02715388685464859,2019-07-04 12:54:12.484813
47,0.5371418595314026,-0.13492624461650848,0.5719026327133179,0.9863727688789368,0.013627082109451294,0.5738089680671692,0.563153088092804,0.7791380286216736,0.4022158980369568,0.02693665586411953,2019-07-04 12:57:04.377457
48,0.5505802631378174,-0.14020511507987976,0.5614253878593445,0.9865915775299072,0.01340830884873867,0.5723958015441895,0.5547371506690979,0.774008572101593,0.41037487983703613,0.027049120515584946,2019-07-04 12:59:56.224282
49,0.5381326675415039,-0.13483454287052155,0.5655312538146973,0.9865478873252869,0.013452292419970036,0.5777844190597534,0.5598478317260742,0.7760396003723145,0.4032980501651764,0.02697436511516571,2019-07-04 13:02:48.066423
50,0.5371736884117126,-0.13749395310878754,0.574466347694397,0.9865073561668396,0.01349248643964529,0.5786609649658203,0.565370500087738,0.7804865837097168,0.39967942237854004,0.026779990643262863,2019-07-04 13:05:40.100301
51,0.5376327633857727,-0.13631433248519897,0.565497100353241,0.9869951009750366,0.01300483662635088,0.5864631533622742,0.5629469752311707,0.776245653629303,0.4013180732727051,0.0264289490878582,2019-07-04 13:08:31.934243
52,0.5401294231414795,-0.13703587651252747,0.5728334784507751,0.9869032502174377,0.013096285983920097,0.5856623649597168,0.5686381459236145,0.7798687219619751,0.40309375524520874,0.026438508182764053,2019-07-04 13:11:23.856848
53,0.5398958325386047,-0.13673314452171326,0.5709894299507141,0.9863932132720947,0.013606982305645943,0.5752424597740173,0.5634487271308899,0.778690755367279,0.40316256880760193,0.02691737748682499,2019-07-04 13:14:15.537352
54,0.5416494011878967,-0.14211563766002655,0.5770617127418518,0.9863319993019104,0.013668600469827652,0.5763586163520813,0.5658947825431824,0.781696617603302,0.39953359961509705,0.026830941438674927,2019-07-04 13:17:07.500048
55,0.5356840491294861,-0.13691388070583344,0.5715045928955078,0.9872191548347473,0.012780847027897835,0.5875257849693298,0.569292426109314,0.7793623208999634,0.39876994490623474,0.026142066344618797,2019-07-04 13:19:59.634269
56,0.5391865968704224,-0.139322891831398,0.5723702907562256,0.9866989254951477,0.013300656341016293,0.5822588801383972,0.5657356381416321,0.7795344591140747,0.39986366033554077,0.026631535962224007,2019-07-04 13:22:51.539647
57,0.5344954133033752,-0.13772521913051605,0.5765644311904907,0.987228274345398,0.012771252542734146,0.5900668501853943,0.5721843242645264,0.781896710395813,0.39676982164382935,0.02604399248957634,2019-07-04 13:25:43.449365
58,0.5388829708099365,-0.13936974108219147,0.5765509605407715,0.9869000315666199,0.01309987809509039,0.584693431854248,0.5707118511199951,0.7817251682281494,0.3995128273963928,0.02626696601510048,2019-07-04 13:28:35.265206
59,0.5330675840377808,-0.1387072503566742,0.5850474834442139,0.9871140718460083,0.012886054813861847,0.5925000905990601,0.5785741806030273,0.7860804796218872,0.3943604528903961,0.025765230879187584,2019-07-04 13:31:27.387120
60,0.5350691676139832,-0.13723883032798767,0.5720676779747009,0.9871841669082642,0.012815600261092186,0.5851532816886902,0.5686085820198059,0.7796255350112915,0.3978303074836731,0.02616887167096138,2019-07-04 13:34:18.900043
61,0.5411344766616821,-0.1446053385734558,0.5756261348724365,0.987366259098053,0.012633741833269596,0.5941295623779297,0.5722047090530396,0.7814963459968567,0.3965291380882263,0.025916220620274544,2019-07-04 13:37:11.305969
62,0.5387811064720154,-0.13938401639461517,0.579922080039978,0.9873812794685364,0.012619346380233765,0.5926929116249084,0.5776119232177734,0.7836511135101318,0.3993968069553375,0.025642795488238335,2019-07-04 13:40:03.292649
63,0.5328068137168884,-0.14003443717956543,0.5848800539970398,0.9871782064437866,0.012822376564145088,0.5934147834777832,0.5784310698509216,0.786029040813446,0.3927721679210663,0.02570817805826664,2019-07-04 13:42:55.050924
64,0.5333402156829834,-0.13857436180114746,0.5792731046676636,0.9872115254402161,0.012788635678589344,0.5891522765159607,0.5748780965805054,0.7832424640655518,0.394765704870224,0.02587505616247654,2019-07-04 13:45:46.773327
65,0.5377146005630493,-0.14170311391353607,0.5815735459327698,0.9871856570243835,0.012814485467970371,0.5914745330810547,0.576641321182251,0.7843797206878662,0.39601171016693115,0.025919878855347633,2019-07-04 13:48:38.706010
66,0.532720685005188,-0.14143629372119904,0.5823822617530823,0.9874184727668762,0.012581612914800644,0.5961565971374512,0.5786815881729126,0.7849001884460449,0.3912840485572815,0.02553812600672245,2019-07-04 13:51:30.646375
67,0.5364492535591125,-0.14536288380622864,0.5845166444778442,0.9870164394378662,0.012983996421098709,0.5903591513633728,0.5769984126091003,0.7857658267021179,0.39108625054359436,0.025936394929885864,2019-07-04 13:54:22.744911
68,0.5342493057250977,-0.1429944634437561,0.5774729251861572,0.9876442551612854,0.012355527840554714,0.6001473069190979,0.578411340713501,0.7825590968132019,0.3912547528743744,0.025462770834565163,2019-07-04 13:57:14.592232
69,0.5290839672088623,-0.14021699130535126,0.5914057493209839,0.9872313737869263,0.012768643908202648,0.5970401763916016,0.5853604674339294,0.7893189787864685,0.38886702060699463,0.02545035444200039,2019-07-04 14:00:06.657635
70,0.5347157120704651,-0.14299556612968445,0.578336238861084,0.9876556992530823,0.01234450377523899,0.5999744534492493,0.5793600082397461,0.7829958200454712,0.3917195200920105,0.025466524064540863,2019-07-04 14:02:58.820623
71,0.5357941389083862,-0.1461310237646103,0.5878020524978638,0.9876137375831604,0.01238627266138792,0.6034219264984131,0.5859877467155457,0.7877078056335449,0.3896630108356476,0.025155428797006607,2019-07-04 14:05:50.612622
72,0.5379160046577454,-0.14473794400691986,0.5886309742927551,0.9878547787666321,0.012145590968430042,0.6055396795272827,0.5868868827819824,0.7882423996925354,0.39317822456359863,0.024970311671495438,2019-07-04 14:08:42.432670
73,0.5290337800979614,-0.1427973210811615,0.5901179909706116,0.987582266330719,0.012417447753250599,0.6023499369621277,0.5865241885185242,0.7888498306274414,0.38623663783073425,0.02516234666109085,2019-07-04 14:11:34.398792
74,0.5344789624214172,-0.14271405339241028,0.5741736888885498,0.9875289797782898,0.012471439316868782,0.592871904373169,0.5750966668128967,0.7808513045310974,0.3917650282382965,0.025755275040864944,2019-07-04 14:14:26.328256
75,0.534315824508667,-0.1446576863527298,0.5846112370491028,0.9877074360847473,0.012293318286538124,0.6053395867347717,0.5848629474639893,0.7861590385437012,0.3896583616733551,0.025187626481056213,2019-07-04 14:17:18.054402
76,0.530345618724823,-0.14504306018352509,0.5879359245300293,0.9880012273788452,0.011998537927865982,0.6089760661125183,0.5889794826507568,0.7879688143730164,0.3853026032447815,0.024907641112804413,2019-07-04 14:20:10.033458
77,0.5289735198020935,-0.14325419068336487,0.590838611125946,0.9879421591758728,0.012057898566126823,0.6076052784919739,0.5898571014404297,0.7893911004066467,0.38571929931640625,0.024851497262716293,2019-07-04 14:23:01.940059
78,0.5364183187484741,-0.14827264845371246,0.5921115279197693,0.987930178642273,0.01207040436565876,0.6092636585235596,0.5899959802627563,0.7900205850601196,0.3881458342075348,0.024797558784484863,2019-07-04 14:25:53.811470
79,0.5284626483917236,-0.14471891522407532,0.5892181396484375,0.9880210161209106,0.01197920460253954,0.6075881123542786,0.5896958708763123,0.7886195182800293,0.38374385237693787,0.024785881862044334,2019-07-04 14:28:45.727638
80,0.529053270816803,-0.14595501124858856,0.5913887023925781,0.9878557324409485,0.012144484557211399,0.6069435477256775,0.5896773934364319,0.7896217703819275,0.38309842348098755,0.024803845211863518,2019-07-04 14:31:38.083599
81,0.5302432775497437,-0.14677999913692474,0.5993857383728027,0.9876407980918884,0.012358850799500942,0.6071718335151672,0.5947031378746033,0.7935137748718262,0.3834632337093353,0.024805491790175438,2019-07-04 14:34:29.904994
82,0.5288452506065369,-0.1460115760564804,0.5960257649421692,0.9876397252082825,0.012360603548586369,0.6056146621704102,0.5926436185836792,0.7918326258659363,0.382833331823349,0.024897627532482147,2019-07-04 14:37:21.761073
83,0.5324752926826477,-0.14832803606987,0.5926183462142944,0.9878444671630859,0.012155641801655293,0.6057626605033875,0.5896471738815308,0.7902313470840454,0.38414719700813293,0.02479550428688526,2019-07-04 14:40:13.773952
84,0.5304691791534424,-0.15036897361278534,0.6015704274177551,0.9880291819572449,0.01197066344320774,0.616902768611908,0.5989697575569153,0.7947996854782104,0.3801003396511078,0.024429915472865105,2019-07-04 14:43:05.759751
85,0.5290619134902954,-0.14919672906398773,0.5995136499404907,0.988028347492218,0.011971892789006233,0.6145501732826233,0.5986706614494324,0.793770432472229,0.37986496090888977,0.024536211043596268,2019-07-04 14:45:57.870276
86,0.5328636169433594,-0.150358185172081,0.5912024974822998,0.9883415699005127,0.01165823545306921,0.617597758769989,0.5942707657814026,0.7897719740867615,0.38250529766082764,0.02435891330242157,2019-07-04 14:48:49.731442
87,0.5244412422180176,-0.14655925333499908,0.5967831611633301,0.9884123802185059,0.011588001623749733,0.6168084740638733,0.597844660282135,0.7925980091094971,0.37788188457489014,0.024169428274035454,2019-07-04 14:51:41.873601
88,0.5274373292922974,-0.14741846919059753,0.5919572710990906,0.9884419441223145,0.011558165773749352,0.6190199255943298,0.596566379070282,0.7901997566223145,0.3800191879272461,0.024260107427835464,2019-07-04 14:54:33.650112
89,0.5279380083084106,-0.1506892740726471,0.5953364968299866,0.9883591532707214,0.011640836484730244,0.6168579459190369,0.5962866544723511,0.7918475270271301,0.3772486448287964,0.02433493733406067,2019-07-04 14:57:25.740974
90,0.5380538702011108,-0.15625226497650146,0.5867529511451721,0.9887248873710632,0.011275128461420536,0.6238245964050293,0.5943366885185242,0.7877382636070251,0.3818015456199646,0.024344325065612793,2019-07-04 15:00:17.662138
91,0.5287297368049622,-0.15123100578784943,0.5949960350990295,0.9884876012802124,0.011511977761983871,0.6203628778457642,0.5986309051513672,0.7917422652244568,0.37749868631362915,0.024131467565894127,2019-07-04 15:03:09.537297
92,0.5292947292327881,-0.15188123285770416,0.6047260761260986,0.987914502620697,0.012085572816431522,0.6130015254020691,0.600452184677124,0.7963200807571411,0.3774133622646332,0.02441103383898735,2019-07-04 15:06:01.518925
93,0.5260559320449829,-0.1519918292760849,0.6046793460845947,0.9883333444595337,0.011666541919112206,0.621682345867157,0.6041811108589172,0.7965060472488403,0.3740646243095398,0.024053072556853294,2019-07-04 15:08:53.645342
94,0.5255329608917236,-0.15159399807453156,0.6125749349594116,0.9880161881446838,0.011983606033027172,0.6179536581039429,0.607045590877533,0.8002958297729492,0.37393903732299805,0.0240972600877285,2019-07-04 15:11:45.379773
95,0.5301912426948547,-0.15089499950408936,0.5951738953590393,0.9884589910507202,0.01154104433953762,0.617411732673645,0.597590982913971,0.7918166518211365,0.37929588556289673,0.024078750982880592,2019-07-04 15:14:37.338063
96,0.5273397564888,-0.15279023349285126,0.6082673668861389,0.9882999658584595,0.01169971376657486,0.6212973594665527,0.6054456830024719,0.7982838153839111,0.37454941868782043,0.023951329290866852,2019-07-04 15:17:29.154211
97,0.5273590683937073,-0.15521323680877686,0.6098818778991699,0.9882268905639648,0.01177341677248478,0.6222847700119019,0.6063198447227478,0.7990542054176331,0.37214595079421997,0.0239543654024601,2019-07-04 15:20:21.047668
98,0.5236172080039978,-0.1518440544605255,0.5996494293212891,0.988693118095398,0.01130693033337593,0.6245027184486389,0.6039721369743347,0.7941715717315674,0.37177330255508423,0.02381090633571148,2019-07-04 15:23:12.710943
99,0.5282326340675354,-0.15590602159500122,0.6102801561355591,0.9882173538208008,0.011782234534621239,0.6215891242027283,0.6065565943717957,0.7992492318153381,0.3723266124725342,0.023882482200860977,2019-07-04 15:26:04.551445
100,0.53233402967453,-0.15876390039920807,0.607327938079834,0.9884728789329529,0.011527344584465027,0.6255636811256409,0.6064707636833191,0.7978999018669128,0.3735702931880951,0.02376066893339157,2019-07-04 15:28:56.540872
101,0.5294880270957947,-0.15676984190940857,0.606386661529541,0.9885594844818115,0.011440451256930828,0.625270426273346,0.6064421534538269,0.7974732518196106,0.37271782755851746,0.02374427206814289,2019-07-04 15:31:48.296556
102,0.5355135202407837,-0.15730629861354828,0.5975791811943054,0.9887685775756836,0.011231344193220139,0.6252404451370239,0.6015378832817078,0.7931736707687378,0.3782070577144623,0.023781051859259605,2019-07-04 15:34:40.248087
103,0.5273763537406921,-0.15537559986114502,0.6087049245834351,0.988505482673645,0.011494171805679798,0.6258084177970886,0.6086201667785645,0.7986054420471191,0.37200045585632324,0.023715995252132416,2019-07-04 15:37:32.677771
104,0.5293861031532288,-0.15787529945373535,0.6107137203216553,0.9886311292648315,0.011368788778781891,0.6297395825386047,0.6111071109771729,0.7996723651885986,0.37151050567626953,0.02356238104403019,2019-07-04 15:40:24.555450
105,0.5291785597801208,-0.1572861224412918,0.6009373068809509,0.98887699842453,0.011123104020953178,0.6283906102180481,0.6052969098091125,0.7949069142341614,0.37189242243766785,0.02363353595137596,2019-07-04 15:43:16.497113
106,0.5295239686965942,-0.1565455049276352,0.6048457026481628,0.9887527823448181,0.011246804147958755,0.628864586353302,0.6077547073364258,0.7967996597290039,0.3729783296585083,0.023656556382775307,2019-07-04 15:46:08.147764
107,0.525653600692749,-0.15633976459503174,0.6156401038169861,0.9884936809539795,0.011505911126732826,0.6291736364364624,0.6130983829498291,0.8020668625831604,0.3693138062953949,0.023550970479846,2019-07-04 15:49:00.179293
108,0.5317478775978088,-0.1609206199645996,0.6091870665550232,0.988698422908783,0.011301730759441853,0.6297619938850403,0.6103367209434509,0.7989428639411926,0.370827317237854,0.023567698895931244,2019-07-04 15:51:51.960973
109,0.5278235077857971,-0.15748892724514008,0.6114401817321777,0.9888363480567932,0.011163786984980106,0.6336455345153809,0.6138677000999451,0.8001382350921631,0.370334655046463,0.02337932214140892,2019-07-04 15:54:43.851436
110,0.533296525478363,-0.15767744183540344,0.6112213134765625,0.9886577129364014,0.011342905461788177,0.6307022571563721,0.6131808757781982,0.7999393939971924,0.37561914324760437,0.02355891838669777,2019-07-04 15:57:35.600256
111,0.5245420336723328,-0.15868091583251953,0.6078495979309082,0.9890455007553101,0.010954960249364376,0.6375839710235596,0.61380535364151,0.7984473705291748,0.3658609986305237,0.023130999878048897,2019-07-04 16:00:27.532172
112,0.5309886336326599,-0.16229543089866638,0.6115807890892029,0.9888952970504761,0.011104893870651722,0.6368075609207153,0.615067720413208,0.800237774848938,0.36869317293167114,0.02330457791686058,2019-07-04 16:03:19.515735
113,0.5206946730613708,-0.1553681492805481,0.6155082583427429,0.9888994097709656,0.01110073085874319,0.6350389122962952,0.6178165078163147,0.802203893661499,0.3653263449668884,0.023111186921596527,2019-07-04 16:06:11.521142
114,0.5278664231300354,-0.16105933487415314,0.61416095495224,0.9888479709625244,0.011151779443025589,0.6354942917823792,0.6166449189186096,0.8015046715736389,0.36680707335472107,0.023242058232426643,2019-07-04 16:09:03.428819
115,0.527373731136322,-0.15922985970973969,0.6154675483703613,0.9890082478523254,0.010991637594997883,0.6388677954673767,0.6177582740783691,0.8022381663322449,0.36814403533935547,0.02314804308116436,2019-07-04 16:11:55.023043
116,0.5284554362297058,-0.1613631397485733,0.6177181005477905,0.9886009097099304,0.011398863047361374,0.6294978857040405,0.6153021454811096,0.8031591773033142,0.3670922517776489,0.023375900462269783,2019-07-04 16:14:46.973191
117,0.524264395236969,-0.16161997616291046,0.6178052425384521,0.9888441562652588,0.011155682615935802,0.6357263922691345,0.6181679368019104,0.8033248782157898,0.36264437437057495,0.023069728165864944,2019-07-04 16:17:38.744253
118,0.5257071852684021,-0.16268281638622284,0.6206627488136292,0.9888201355934143,0.011179697699844837,0.6386274099349976,0.6216666102409363,0.8047415018081665,0.3630242645740509,0.02304021269083023,2019-07-04 16:20:30.514046
119,0.5298444628715515,-0.1635781228542328,0.6209150552749634,0.9887381196022034,0.01126155350357294,0.6369351744651794,0.6201098561286926,0.8048268556594849,0.36626681685447693,0.023162521421909332,2019-07-04 16:23:22.478785
120,0.5289028882980347,-0.16338202357292175,0.6219847798347473,0.9885512590408325,0.011448572389781475,0.6322759389877319,0.6191314458847046,0.8052678108215332,0.3655208349227905,0.023172741755843163,2019-07-04 16:26:14.645004
121,0.5253205299377441,-0.16344165802001953,0.6189756989479065,0.988957941532135,0.011041874065995216,0.6400578022003174,0.6215147376060486,0.8039665818214417,0.36187872290611267,0.022882575169205666,2019-07-04 16:29:06.377144
122,0.5263006091117859,-0.1633349359035492,0.6181359887123108,0.9888046979904175,0.011195133440196514,0.636573851108551,0.6193175911903381,0.8034706711769104,0.3629656136035919,0.023093441501259804,2019-07-04 16:31:57.943796
123,0.525111973285675,-0.16179855167865753,0.6199814677238464,0.988842248916626,0.011157811619341373,0.6375263929367065,0.621313214302063,0.804411768913269,0.363313227891922,0.02301557920873165,2019-07-04 16:34:50.038340
124,0.5258122682571411,-0.1631210297346115,0.6265349388122559,0.9890152215957642,0.01098458282649517,0.6430706977844238,0.627196192741394,0.8077747225761414,0.3626914918422699,0.022665362805128098,2019-07-04 16:37:41.842957
125,0.5228404998779297,-0.1608065366744995,0.6232457160949707,0.9888949394226074,0.01110499445348978,0.6401357650756836,0.6238974928855896,0.8060702681541443,0.3620339632034302,0.02273559756577015,2019-07-04 16:40:33.816433
126,0.5297210216522217,-0.16721093654632568,0.6289107203483582,0.9886371493339539,0.011362610384821892,0.6386417150497437,0.6252639293670654,0.8087741136550903,0.3625102937221527,0.02292243018746376,2019-07-04 16:43:25.646171
